Default Dataset,
Label,Y
Baseline,0.7565789473684212
,-6.118421052631579
,-3.6842105263157903
,-3.6184210526315788
,-3.256578947368422
,-3.026315789473685
,-2.8618421052631584
,-2.7631578947368425
,-2.5328947368421053
,-2.4342105263157894
,-2.4013157894736867
,-2.0723684210526327
,-1.973684210526315
,-1.9407894736842106
,-1.9078947368421044
,-1.5460526315789487
,-1.2171052631578956
,-1.2171052631578956
,-1.1184210526315805
,-1.0855263157894743
,-0.9868421052631575
,-0.7894736842105274
,-0.7236842105263168
,-0.6907894736842106
,-0.44407894736842124
,-0.4111842105263168
,-0.3125
,-0.21381578947368318
,0.03289473684210442
,0.09868421052631504
,0.16447368421052566
,0.3947368421052637
,0.47697368421052566
,0.5592105263157876
,0.5756578947368425
,0.592105263157892
,0.6578947368421044
,0.723684210526315
,0.723684210526315
,0.7565789473684212
,0.7894736842105274
,0.8223684210526319
,0.9375
,0.9868421052631575
,1.0855263157894726
,1.3815789473684195
,1.3815789473684195
,1.4802631578947363
,1.5624999999999982
,1.661184210526315
,1.67763157894737
,1.8421052631578938
,2.0394736842105257
,2.1381578947368443
,2.154605263157894
,2.5164473684210513
,3.4539473684210513
,3.5690789473684212
