Default Dataset,
Label,Y
,0.027352297592997843
,-8.09628008752735
,-6.668490153172867
,-6.471553610503281
,-6.044857768052515
,-5.388402625820568
,-5.060175054704594
,-4.075492341356673
,-3.977024070021879
,-3.61597374179431
,-3.3533916849015304
,-3.3205689277899335
,-2.664113785557986
,-2.0568927789934337
,-2.0404814004376357
,-1.9420131291028433
,-1.8763676148796495
,-1.613785557986871
,-1.449671772428884
,-1.3512035010940906
,-1.0557986870897142
,-1.0229759299781165
,-0.9901531728665205
,-0.9573304157549227
,-0.7768052516411377
,-0.3336980306345705
,-0.25164113785557873
,-0.12035010940918944
,0.10940919037199137
,0.12582056892778937
,0.15864332603938713
,0.1914660831509849
,0.27352297592997843
,0.27352297592997843
,0.33916849015317396
,0.37199124726477173
,0.37199124726477173
,0.5853391684901528
,0.6181619256017523
,0.6509846827133483
,0.7494529540481398
,0.8150984682713354
,1.1105032822757117
,1.1105032822757117
,1.1269146608315097
,1.5371991247264774
,1.6356673960612689
,1.6849015317286646
,1.7013129102844662
,1.8654266958424515
,2.0295404814004385
,2.0951859956236323
,2.111597374179432
,2.4562363238512024
,2.6859956236323868
,2.800875273522978
,3.0142231947483626
,3.391684901531727
